Data,Time,latitude,longitude,PM1,PM2.5,PM10,CO2,SO2,NO2,CO,O3,H2S,TEMP.,HUMI.
08-03-22,18:20:19,29.877192,77.887349,255,336,341,0,0.028,-0.026,0.31,-0.025,0,27.1,50.6
08-03-22,18:20:22,29.877087,77.88754,240,327,335,0,0.028,-0.026,0.31,-0.025,0,27.1,49.9
08-03-22,18:20:25,29.877087,77.88754,229,309,320,0,0.028,-0.026,0.31,-0.025,0,27.1,49.8
08-03-22,18:20:28,29.877087,77.88754,221,294,308,0,0.028,-0.026,0.31,-0.025,0,27.1,49.8
08-03-22,18:20:31,29.876887,77.887667,213,284,293,0,0.028,-0.026,0.31,-0.026,0,27.1,49.8
08-03-22,18:20:34,29.876887,77.887667,203,271,273,0,0.028,-0.026,0.31,-0.026,0,27.1,49.9
08-03-22,18:20:37,29.876887,77.887667,195,260,265,0,0.028,-0.026,0.31,-0.026,0,27.1,50.3
08-03-22,18:20:40,29.876696,77.887781,189,251,259,0,0.028,-0.026,0.31,-0.026,0,27.1,50.8
08-03-22,18:20:43,29.876696,77.887781,181,244,250,0,0.028,-0.027,0.31,-0.026,0,27.1,52.3
08-03-22,18:20:47,29.876696,77.887781,173,234,238,0,0.028,-0.027,0.31,-0.026,0,27.1,53.2
08-03-22,18:20:50,29.876696,77.887781,165,220,227,0,0.028,-0.027,0.31,-0.026,0,27.1,53.9
08-03-22,18:20:53,29.876731,77.88773,162,212,222,0,0.028,-0.027,0.31,-0.026,0,27.2,54.4
08-03-22,18:20:56,29.876731,77.88773,165,208,215,0,0.028,-0.026,0.31,-0.026,0,27.2,54.9
08-03-22,18:20:59,29.876731,77.88773,171,208,219,0,0.028,-0.026,0.31,-0.025,0,27.2,54.3
08-03-22,18:21:02,29.876719,77.887819,177,216,226,0,0.028,-0.026,0.32,-0.025,0,27.2,53.5
08-03-22,18:21:05,29.876719,77.887819,179,224,231,0,0.028,-0.026,0.32,-0.025,0,27.2,52.8
08-03-22,18:21:08,29.876719,77.887819,180,225,229,0,0.028,-0.027,0.32,-0.026,0,27.2,53.3
08-03-22,18:21:11,29.876709,77.888023,182,226,232,0,0.028,-0.027,0.32,-0.026,0,27.2,53.3
08-03-22,18:21:14,29.876709,77.888023,184,230,241,0,0.028,-0.027,0.32,-0.026,0,27.2,52.2
08-03-22,18:21:17,29.876709,77.888023,183,233,242,0,0.028,-0.027,0.32,-0.026,0,27.2,51.7
08-03-22,18:21:20,29.876709,77.888023,181,233,238,0,0.028,-0.026,0.32,-0.026,0,27.2,50.1
08-03-22,18:21:23,29.876512,77.88815,177,230,231,0,0.028,-0.027,0.32,-0.026,0,27.2,49.6
08-03-22,18:21:26,29.876512,77.88815,174,226,235,0,0.028,-0.027,0.32,-0.026,0,27.1,49.5
08-03-22,18:21:29,29.876512,77.88815,173,222,233,0,0.028,-0.027,0.32,-0.026,0,27.1,49.6
08-03-22,18:21:32,29.876172,77.888481,171,222,226,0,0.028,-0.026,0.32,-0.026,0,27.1,49.4
08-03-22,18:21:35,29.876172,77.888481,166,220,226,0,0.028,-0.026,0.31,-0.026,0,27.1,49.4
08-03-22,18:21:38,29.876172,77.888481,158,212,217,0,0.028,-0.026,0.31,-0.026,0,27.1,49.3
08-03-22,18:21:41,29.876172,77.888481,152,203,207,0,0.028,-0.026,0.31,-0.025,0,27.1,49.3
08-03-22,18:21:44,29.875937,77.88876,147,195,201,0,0.028,-0.026,0.31,-0.025,0,27.1,49.3
08-03-22,18:21:47,29.875937,77.88876,143,189,195,0,0.028,-0.026,0.31,-0.025,0,27.1,49.3
08-03-22,18:21:50,29.875937,77.88876,141,183,185,0,0.028,-0.026,0.31,-0.025,0,27.1,49.2
08-03-22,18:21:52,29.875809,77.888926,141,179,187,0,0.028,-0.026,0.31,-0.025,0,27.1,49.3
08-03-22,18:21:55,29.875809,77.888926,140,178,184,0,0.028,-0.026,0.31,-0.025,0,27.1,49.5
08-03-22,18:21:58,29.875809,77.888926,139,177,185,0,0.028,-0.026,0.31,-0.025,0,27.1,49.5
08-03-22,18:22:01,29.875867,77.889256,138,176,186,0,0.028,-0.026,0.31,-0.025,0,27.1,49.5
08-03-22,18:22:04,29.875867,77.889256,134,174,182,0,0.028,-0.026,0.31,-0.025,0,27.1,49.3
08-03-22,18:22:07,29.875867,77.889256,132,168,171,0,0.028,-0.026,0.31,-0.025,0,27.1,49.5
08-03-22,18:22:10,29.875867,77.889256,131,164,166,0,0.028,-0.026,0.31,-0.025,0,27.1,50
08-03-22,18:22:13,29.876111,77.889574,132,163,170,0,0.028,-0.026,0.31,-0.025,0,27.1,50
08-03-22,18:22:16,29.876111,77.889574,132,163,174,0,0.028,-0.026,0.31,-0.025,0,27.1,49.8
08-03-22,18:22:19,29.876111,77.889574,134,163,174,0,0.028,-0.025,0.31,-0.025,0,27.1,49.5
08-03-22,18:22:22,29.87634,77.889803,141,165,172,0,0.027,-0.025,0.31,-0.025,0,27.1,49.5
08-03-22,18:22:26,29.87634,77.889803,146,174,181,0,0.027,-0.025,0.31,-0.025,0,27,49.4
08-03-22,18:22:29,29.87634,77.889803,147,181,186,0,0.027,-0.025,0.31,-0.025,0,27,49.4
08-03-22,18:22:32,29.876677,77.890172,147,182,186,0,0.027,-0.025,0.31,-0.025,0,27,49.4
08-03-22,18:22:35,29.876677,77.890172,147,183,190,0,0.027,-0.025,0.31,-0.025,0,27,49.3
08-03-22,18:22:38,29.876677,77.890172,147,183,190,0,0.027,-0.025,0.31,-0.025,0,27,49.3
08-03-22,18:22:41,29.876677,77.890172,146,184,187,0,0.027,-0.025,0.31,-0.025,0,27,49.2
08-03-22,18:22:44,29.877087,77.890668,143,181,185,0,0.027,-0.025,0.31,-0.025,0,27,49.1
08-03-22,18:22:47,29.877087,77.890668,142,178,185,0,0.027,-0.024,0.31,-0.025,0,26.9,48.9
08-03-22,18:22:50,29.877087,77.890668,142,178,185,0,0.027,-0.024,0.31,-0.025,0,26.9,49
08-03-22,18:22:53,29.87765,77.891164,144,178,184,0,0.027,-0.024,0.31,-0.025,0,26.9,49
08-03-22,18:22:56,29.87765,77.891164,144,180,194,0,0.027,-0.024,0.3,-0.025,0,26.9,49.2
08-03-22,18:22:59,29.87765,77.891164,138,180,191,0,0.027,-0.024,0.29,-0.025,0,26.8,49.1
08-03-22,18:23:01,29.87765,77.891164,132,174,179,0,0.027,-0.024,0.29,-0.025,0,26.8,49.1
08-03-22,18:23:04,29.878184,77.891634,129,166,172,0,0.027,-0.024,0.29,-0.025,0,26.8,49.3
08-03-22,18:23:07,29.878184,77.891634,126,163,168,0,0.026,-0.024,0.29,-0.025,0,26.7,49.6
08-03-22,18:23:10,29.878184,77.891634,125,160,163,0,0.026,-0.024,0.29,-0.024,0,26.7,49.8
08-03-22,18:23:13,29.878702,77.892194,126,159,160,0,0.026,-0.024,0.29,-0.024,0,26.7,50
08-03-22,18:23:16,29.878702,77.892194,125,159,163,0,0.026,-0.024,0.29,-0.024,0,26.6,50
08-03-22,18:23:19,29.878702,77.892194,125,160,164,0,0.026,-0.024,0.29,-0.024,0,26.6,50.1
08-03-22,18:23:22,29.879195,77.892728,124,160,165,0,0.026,-0.024,0.28,-0.024,0,26.6,50.1
08-03-22,18:23:25,29.879195,77.892728,121,158,167,0,0.026,-0.024,0.29,-0.024,0,26.6,50.3
08-03-22,18:23:28,29.879195,77.892728,119,155,161,0,0.026,-0.024,0.29,-0.024,0,26.6,50.3
08-03-22,18:23:31,29.879195,77.892728,114,150,154,0,0.026,-0.024,0.29,-0.024,0,26.6,50.4
08-03-22,18:23:34,29.879246,77.893198,110,144,151,0,0.026,-0.024,0.29,-0.024,0,26.6,50.6
08-03-22,18:23:37,29.879246,77.893198,110,140,148,0,0.026,-0.024,0.29,-0.024,0,26.6,50.3
08-03-22,18:23:40,29.879246,77.893198,111,140,151,0,0.026,-0.024,0.29,-0.024,0,26.6,50.3
08-03-22,18:23:43,29.87903,77.893567,113,142,154,0,0.026,-0.024,0.29,-0.024,0,26.6,50.7
08-03-22,18:23:46,29.87903,77.893567,113,145,151,0,0.026,-0.024,0.29,-0.024,0,26.6,50.9
08-03-22,18:23:49,29.87903,77.893567,112,145,155,0,0.026,-0.024,0.29,-0.024,0,26.6,50.9
08-03-22,18:23:52,29.878763,77.893618,112,145,154,0,0.026,-0.024,0.29,-0.024,0,26.6,50.9
08-03-22,18:23:55,29.878763,77.893618,112,144,149,0,0.026,-0.024,0.29,-0.024,0,26.5,50.7
08-03-22,18:23:58,29.878763,77.893618,110,144,150,0,0.026,-0.024,0.29,-0.024,0,26.5,50.3
08-03-22,18:24:01,29.878763,77.893618,109,143,149,0,0.026,-0.024,0.29,-0.024,0,26.5,50.1
08-03-22,18:24:04,29.878353,77.893745,108,142,146,0,0.026,-0.024,0.29,-0.024,0,26.5,50.3
08-03-22,18:24:07,29.878353,77.893745,107,141,145,0,0.026,-0.024,0.29,-0.024,0,26.5,50.4
08-03-22,18:24:10,29.878353,77.893745,107,140,142,0,0.026,-0.024,0.29,-0.024,0,26.5,50.5
08-03-22,18:24:14,29.878359,77.894114,108,139,142,0,0.026,-0.024,0.29,-0.024,0,26.5,50.7
08-03-22,18:24:17,29.878359,77.894114,109,139,142,0,0.026,-0.024,0.29,-0.024,0,26.4,50.6
08-03-22,18:24:20,29.878359,77.894114,108,139,143,0,0.026,-0.023,0.28,-0.024,0,26.4,50.5
08-03-22,18:24:23,29.878359,77.894114,108,138,147,0,0.026,-0.023,0.28,-0.023,0,26.4,50.7
08-03-22,18:24:26,29.878597,77.894508,109,137,142,0,0.026,-0.023,0.28,-0.023,0,26.4,50.8
08-03-22,18:24:29,29.878597,77.894508,109,137,139,0,0.026,-0.023,0.28,-0.023,0,26.3,50.9
08-03-22,18:24:32,29.878597,77.894508,109,136,142,0,0.026,-0.023,0.28,-0.024,0,26.3,51.2
08-03-22,18:24:35,29.87881,77.895258,109,136,143,0,0.026,-0.023,0.28,-0.024,0,26.3,51.1
08-03-22,18:24:38,29.87881,77.895258,110,136,143,0,0.026,-0.023,0.28,-0.024,0,26.3,51.3
08-03-22,18:24:41,29.87881,77.895258,112,137,144,0,0.025,-0.023,0.28,-0.023,0,26.3,51.3
08-03-22,18:24:44,29.879112,77.896008,113,139,145,0,0.026,-0.023,0.28,-0.024,0,26.3,51.5
08-03-22,18:24:47,29.879112,77.896008,113,140,147,0,0.026,-0.023,0.28,-0.024,0,26.2,51.5
08-03-22,18:24:50,29.879112,77.896008,113,141,146,0,0.026,-0.023,0.28,-0.023,0,26.2,51.4
08-03-22,18:24:53,29.879112,77.896008,112,141,147,0,0.026,-0.023,0.28,-0.024,0,26.2,51.2
08-03-22,18:24:56,29.879414,77.896695,111,141,147,0,0.026,-0.023,0.28,-0.024,0,26.2,51.3
08-03-22,18:24:59,29.879414,77.896695,110,140,141,0,0.026,-0.023,0.28,-0.024,0,26.2,51.3
08-03-22,18:25:02,29.879414,77.896695,108,138,141,0,0.026,-0.023,0.28,-0.024,0,26.2,51.6
08-03-22,18:25:05,29.879977,77.897013,106,136,143,0,0.026,-0.023,0.28,-0.024,0,26.1,52
08-03-22,18:25:08,29.879977,77.897013,104,133,138,0,0.026,-0.023,0.28,-0.024,0,26.1,52.3
08-03-22,18:25:11,29.879977,77.897013,102,131,133,0,0.026,-0.024,0.28,-0.024,0,26.1,52
08-03-22,18:25:14,29.880505,77.897267,100,129,132,0,0.026,-0.023,0.28,-0.024,0,26.1,51.6
08-03-22,18:25:17,29.880505,77.897267,96,126,128,0,0.026,-0.023,0.28,-0.024,0,26.1,51.4
08-03-22,18:25:20,29.880505,77.897267,94,122,124,0,0.026,-0.023,0.28,-0.024,0,26.1,51.2
08-03-22,18:25:23,29.880505,77.897267,92,119,122,0,0.026,-0.023,0.28,-0.023,0,26.1,51.3
08-03-22,18:25:26,29.880896,77.897649,90,116,125,0,0.025,-0.023,0.28,-0.024,0,26,51.3
08-03-22,18:25:29,29.880896,77.897649,89,113,122,0,0.025,-0.023,0.27,-0.024,0,26,51.4
08-03-22,18:25:32,29.880896,77.897649,88,113,119,0,0.025,-0.023,0.27,-0.023,0,26,51.5
08-03-22,18:25:35,29.881341,77.898068,88,111,115,0,0.025,-0.023,0.27,-0.023,0,26,51.8
08-03-22,18:25:38,29.881341,77.898068,88,111,114,0,0.025,-0.023,0.27,-0.023,0,26,52.2
08-03-22,18:25:41,29.881341,77.898068,88,112,113,0,0.025,-0.023,0.27,-0.023,0,26,52.3
08-03-22,18:25:44,29.881748,77.898513,88,111,111,0,0.026,-0.023,0.28,-0.023,0,26,52.3
08-03-22,18:25:47,29.881748,77.898513,86,110,112,0,0.026,-0.023,0.28,-0.023,0,26,52.2
08-03-22,18:25:50,29.881748,77.898513,85,107,110,0,0.026,-0.023,0.28,-0.023,0,26,52.2
08-03-22,18:25:53,29.881748,77.898513,84,106,109,0,0.026,-0.023,0.27,-0.023,0,26,52.6
08-03-22,18:25:56,29.882034,77.898984,83,105,108,0,0.026,-0.023,0.28,-0.023,0,26,53.1
08-03-22,18:25:59,29.882034,77.898984,81,104,106,0,0.026,-0.023,0.28,-0.023,0,26,53.7
08-03-22,18:26:02,29.882034,77.898984,80,102,107,0,0.026,-0.023,0.28,-0.023,0,25.9,53.5
08-03-22,18:26:05,29.882403,77.899569,78,101,108,0,0.026,-0.023,0.28,-0.023,0,25.9,53.2
08-03-22,18:26:08,29.882403,77.899569,76,98,103,0,0.026,-0.023,0.28,-0.023,0,25.9,53.2
08-03-22,18:26:11,29.882403,77.899569,73,96,100,0,0.026,-0.023,0.28,-0.023,0,25.9,53.1
08-03-22,18:26:14,29.882403,77.899569,70,93,97,0,0.025,-0.023,0.28,-0.023,0,25.9,53.1
08-03-22,18:26:17,29.882657,77.899912,69,90,95,0,0.025,-0.023,0.28,-0.024,0,25.9,53.1
08-03-22,18:26:20,29.882657,77.899912,69,89,93,0,0.025,-0.023,0.28,-0.024,0,25.9,53.2
08-03-22,18:26:23,29.882657,77.899912,69,89,90,0,0.025,-0.023,0.28,-0.024,0,25.9,53.2
08-03-22,18:26:26,29.882476,77.899823,69,89,92,0,0.025,-0.023,0.28,-0.024,0,25.9,53.3
08-03-22,18:26:29,29.882476,77.899823,69,89,93,0,0.026,-0.023,0.28,-0.024,0,25.9,53.4
08-03-22,18:26:32,29.882476,77.899823,69,89,95,0,0.026,-0.023,0.28,-0.023,0,25.8,53.4
08-03-22,18:26:35,29.88204,77.899607,69,90,94,0,0.026,-0.023,0.28,-0.023,0,25.8,53.3
08-03-22,18:26:38,29.88204,77.899607,70,90,91,0,0.026,-0.023,0.28,-0.023,0,25.8,53.3
08-03-22,18:26:41,29.88204,77.899607,70,91,97,0,0.026,-0.023,0.28,-0.023,0,25.8,53.4
08-03-22,18:26:44,29.88204,77.899607,71,92,99,0,0.026,-0.023,0.28,-0.023,0,25.8,53.4
08-03-22,18:26:47,29.88204,77.899607,71,92,96,0,0.026,-0.023,0.28,-0.023,0,25.8,53.3
08-03-22,18:26:50,29.88204,77.899607,71,92,97,0,0.026,-0.023,0.28,-0.023,0,25.8,53.2
08-03-22,18:26:53,29.88204,77.899607,71,92,93,0,0.026,-0.023,0.27,-0.023,0,25.8,53.2
08-03-22,18:26:56,29.881528,77.900535,71,92,97,0,0.026,-0.023,0.27,-0.023,0,25.8,53.2
08-03-22,18:26:59,29.881528,77.900535,72,93,99,0,0.025,-0.023,0.27,-0.023,0,25.8,53.1
08-03-22,18:27:02,29.881528,77.900535,74,94,98,0,0.025,-0.023,0.27,-0.023,0,25.8,53.1
08-03-22,18:27:05,29.88108,77.901107,75,96,98,0,0.025,-0.023,0.28,-0.024,0,25.8,53.1
08-03-22,18:27:08,29.88108,77.901107,75,97,100,0,0.025,-0.023,0.27,-0.023,0,25.8,53.5
08-03-22,18:27:11,29.88108,77.901107,74,97,99,0,0.025,-0.023,0.27,-0.023,0,25.8,54
08-03-22,18:27:14,29.88108,77.901107,73,96,97,0,0.025,-0.023,0.27,-0.023,0,25.8,53.7
08-03-22,18:27:17,29.880705,77.901616,73,95,100,0,0.025,-0.023,0.27,-0.023,0,25.8,53.7
08-03-22,18:27:20,29.880705,77.901616,73,94,102,0,0.025,-0.023,0.27,-0.023,0,25.8,53.6
08-03-22,18:27:23,29.880705,77.901616,73,94,97,0,0.025,-0.023,0.27,-0.023,0,25.8,53.8
08-03-22,18:27:25,29.88074,77.902277,74,95,98,0,0.025,-0.023,0.27,-0.023,0,25.8,53.8
08-03-22,18:27:28,29.88074,77.902277,76,95,100,0,0.025,-0.023,0.27,-0.023,0,25.8,53.9
08-03-22,18:27:31,29.88074,77.902277,80,97,105,0,0.025,-0.023,0.27,-0.023,0,25.9,54.6
08-03-22,18:27:34,29.88074,77.902277,83,103,110,0,0.025,-0.023,0.26,-0.023,0,25.9,54.5
08-03-22,18:27:37,29.880829,77.903002,85,108,116,0,0.025,-0.023,0.26,-0.023,0,25.8,54
08-03-22,18:27:40,29.880829,77.903002,88,111,116,0,0.025,-0.023,0.27,-0.023,0,25.7,53.8
08-03-22,18:27:43,29.880829,77.903002,90,115,117,0,0.026,-0.023,0.26,-0.023,0,25.8,54.1
08-03-22,18:27:46,29.881106,77.90379,91,118,120,0,0.026,-0.023,0.26,-0.023,0,25.7,54.6
08-03-22,18:27:49,29.881106,77.90379,90,119,121,0,0.025,-0.023,0.26,-0.023,0,25.7,54.7
08-03-22,18:27:52,29.881106,77.90379,90,119,121,0,0.025,-0.023,0.26,-0.023,0,25.6,55
08-03-22,18:27:55,29.881436,77.904642,90,118,123,0,0.026,-0.023,0.26,-0.023,0,25.6,55.2
08-03-22,18:27:58,29.881436,77.904642,90,118,123,0,0.025,-0.023,0.27,-0.023,0,25.5,55.3
08-03-22,18:28:01,29.881436,77.904642,90,117,120,0,0.026,-0.023,0.27,-0.023,0,25.5,55.2
08-03-22,18:28:06,29.881436,77.904642,90,117,118,0,0.025,-0.023,0.27,-0.023,0,25.5,54.9
08-03-22,18:28:09,29.881544,77.905545,86,116,121,0,0.025,-0.023,0.27,-0.023,0,25.5,54.5
08-03-22,18:28:12,29.881544,77.905545,82,110,118,0,0.025,-0.023,0.27,-0.023,0,25.5,54.6
08-03-22,18:28:15,29.881544,77.905545,78,104,107,0,0.025,-0.023,0.27,-0.023,0,25.5,54.5
08-03-22,18:28:18,29.881624,77.906537,74,98,101,0,0.025,-0.023,0.27,-0.023,0,25.5,54.4
08-03-22,18:28:21,29.881624,77.906537,71,93,98,0,0.026,-0.023,0.27,-0.023,0,25.5,54.2
08-03-22,18:28:24,29.881624,77.906537,71,90,96,0,0.026,-0.023,0.27,-0.023,0,25.5,54.1
08-03-22,18:28:39,29.881471,77.908075,70,93,98,0,0.026,-0.023,0.27,-0.024,0,25.6,54.3
08-03-22,18:28:42,29.881471,77.908075,67,93,94,0,0.026,-0.023,0.27,-0.024,0,25.6,54.2
08-03-22,18:28:45,29.881471,77.908075,65,90,92,0,0.026,-0.023,0.27,-0.024,0,25.6,53.9
08-03-22,18:28:48,29.881109,77.908889,66,89,97,0,0.026,-0.024,0.28,-0.023,0,25.6,53.6
08-03-22,18:28:51,29.881109,77.908889,65,89,94,0,0.026,-0.024,0.28,-0.023,0,25.6,53.4
08-03-22,18:28:54,29.881109,77.908889,64,88,89,0,0.026,-0.023,0.27,-0.023,0,25.6,53.5
08-03-22,18:28:57,29.880527,77.909716,64,87,89,0,0.026,-0.023,0.27,-0.023,0,25.6,53.5
08-03-22,18:29:00,29.880527,77.909716,65,86,93,0,0.026,-0.023,0.27,-0.023,0,25.6,53.7
08-03-22,18:29:03,29.880527,77.909716,65,86,91,0,0.026,-0.023,0.27,-0.023,0,25.6,53.6
08-03-22,18:29:06,29.880527,77.909716,65,86,89,0,0.026,-0.023,0.27,-0.023,0,25.6,54
08-03-22,18:29:09,29.880527,77.909716,66,86,88,0,0.026,-0.023,0.27,-0.023,0,25.6,53.9
08-03-22,18:29:12,29.880527,77.909716,66,86,88,0,0.025,-0.023,0.27,-0.023,0,25.6,53.8
08-03-22,18:29:15,29.880527,77.909716,65,86,91,0,0.025,-0.023,0.27,-0.023,0,25.7,53.7
08-03-22,18:30:17,29.879774,77.912259,56,70,75,0,0.025,-0.023,0.26,-0.023,0,25.9,52.8
08-03-22,18:30:20,29.879774,77.912259,57,69,72,0,0.025,-0.023,0.26,-0.023,0,25.9,52.6
08-03-22,18:30:23,29.879774,77.912259,57,69,69,0,0.025,-0.023,0.26,-0.022,0,25.9,52.5
08-03-22,18:30:26,29.879774,77.912259,58,69,69,0,0.025,-0.023,0.26,-0.022,0,25.9,52.4
08-03-22,18:30:29,29.880053,77.914026,59,70,72,0,0.025,-0.023,0.26,-0.022,0,25.9,52.6
08-03-22,18:30:32,29.880053,77.914026,60,71,74,0,0.025,-0.023,0.26,-0.022,0,25.9,52.9
08-03-22,18:30:35,29.880053,77.914026,62,72,75,0,0.025,-0.023,0.26,-0.023,0,25.8,52.7
08-03-22,18:30:47,29.881144,77.917498,67,78,84,0,0.025,-0.023,0.25,-0.023,0,25.8,53.1
08-03-22,18:30:50,29.881144,77.917498,68,81,83,0,0.025,-0.023,0.25,-0.023,0,25.8,52.9
08-03-22,18:30:52,29.881144,77.917498,69,83,86,0,0.025,-0.023,0.25,-0.023,0,25.7,53.1
08-03-22,18:30:55,29.881144,77.917498,68,85,85,0,0.025,-0.023,0.25,-0.023,0,25.7,53.2
08-03-22,18:30:58,29.881144,77.917498,68,85,89,0,0.025,-0.023,0.25,-0.023,0,25.7,53.3
08-03-22,18:31:01,29.881144,77.917498,69,85,88,0,0.025,-0.023,0.25,-0.023,0,25.6,53.3
